"ID","monthdata"
"874","10029_2014_7",0.21374
"875","10029_2014_6",0.21374
"876","10029_2014_7",0.21374
"877","10029_2014_6",0.21374
"878","10029_2014_7",0.21374
"879","10029_2014_6",0.21374
"880","10029_2014_7",0.21374
"881","10029_2014_6",0.21374
"882","10029_2014_7",0.21374
"883","10029_2014_6",0.21374
"884","10029_2014_7",0.21374
"885","10029_2014_6",0.21374
"886","10029_2014_7",0.21374
"887","10029_2014_6",0.21374
"888","10029_2014_7",0.21374
"889","10029_2014_6",0.21374
"890","10029_2014_7",0.21374
"891","10029_2014_6",0.21374
"892","10029_2014_7",0.21374
"893","10029_2014_6",0.21374
"894","10029_2014_7",0.21374
"895","10029_2014_6",0.21374
"896","10029_2014_7",0.21374
"897","10029_2014_6",0.21374
"898","10029_2014_7",0.21374
"899","10029_2014_6",0.21374
"900","10029_2014_7",0.21374
"901","10029_2014_6",0.21374
"902","10029_2014_7",0.21374
"903","10029_2014_6",0.21374
"904","10029_2014_7",0.21374
"905","10029_2014_6",0.21374
"906","10029_2014_7",0.21374
"907","10029_2014_6",0.21374
"908","10029_2014_7",0.21374
"909","10029_2014_6",0.21374
"910","10029_2014_7",0.21374
"911","10029_2014_6",0.21374
"912","10029_2014_7",0.21374
"913","10029_2014_6",0.21374
"914","10029_2014_7",0.21374
"915","10029_2014_6",0.21374
"916","10029_2014_7",0.21374
"917","10029_2014_6",0.21374
"918","10029_2014_7",0.21374
"919","10029_2014_6",0.21374
"920","10029_2014_7",0.21374
"921","10029_2014_6",0.21374
"922","10029_2014_7",0.21374
"923","10029_2014_6",0.21374
"924","10029_2014_7",0.21374
"925","10029_2014_6",0.21374
"926","10029_2014_7",0.21374
"927","10029_2014_6",0.21374
"928","10029_2014_7",0.21374
"929","10029_2014_6",0.21374
"930","10029_2014_7",0.21374
"931","10029_2014_6",0.21374
"932","10029_2014_7",0.21374
"933","10029_2014_6",0.21374
"934","10029_2014_7",0.21374
"935","10029_2014_6",0.21374
"936","10029_2014_7",0.21374
"937","10029_2014_6",0.21374
"938","10029_2014_7",0.21374
"939","10029_2014_6",0.21374
"940","10029_2014_7",0.21374
"941","10029_2014_6",0.21374
"942","10029_2014_7",0.21374
"943","10029_2014_6",0.21374
"944","10029_2014_7",0.21374
"945","10029_2014_6",0.21374
"946","10029_2014_7",0.21374
"947","10029_2014_6",0.21374
"948","10029_2014_7",0.21374
"949","10029_2014_6",0.21374
"950","10029_2014_7",0.21374
"951","10029_2014_6",0.21374
"952","10029_2014_7",0.21374
"953","10029_2014_6",0.21374
"954","10029_2014_7",0.21374
"955","10029_2014_6",0.21374
"956","10029_2014_7",0.21374
"957","10029_2014_6",0.21374
"958","10029_2014_7",0.21374
"959","10029_2014_6",0.21374
"960","10029_2014_7",0.21374
"961","10029_2014_6",0.21374
"962","10029_2014_7",0.21374
"963","10029_2014_6",0.21374
"964","10029_2014_7",0.21374
"965","10029_2014_6",0.21374
"966","10029_2014_7",0.21374
"967","10029_2014_6",0.21374
"968","10029_2014_7",0.21374
"969","10029_2014_6",0.21374
"970","10029_2014_7",0.21374
"971","10029_2014_6",0.21374
"972","10029_2014_7",0.21374
"973","10029_2014_6",0.21374
"974","10029_2014_7",0.21374
"975","10029_2014_6",0.21374
"976","10029_2014_7",0.21374
"977","10029_2014_6",0.21374
"978","10029_2014_7",0.21374
"979","10029_2014_6",0.21374
"980","10029_2014_7",0.21374
"981","10029_2014_6",0.21374
"982","10029_2014_7",0.21374
"983","10029_2014_6",0.21374
"984","10029_2014_7",0.21374
"985","10029_2014_6",0.21374
"986","10029_2014_7",0.21374
"987","10029_2014_6",0.21374
"988","10029_2014_7",0.21374
"989","10029_2014_6",0.21374
"990","10029_2014_7",0.21374
"991","10029_2014_6",0.21374
"992","10029_2014_7",0.21374
"993","10029_2014_6",0.21374
"994","10029_2014_7",0.21374
"995","10029_2014_6",0.21374
"996","10029_2014_7",0.21374
"997","10029_2014_6",0.21374
"998","10029_2014_7",0.21374
"999","10029_2014_6",0.21374
"1000","10029_2014_7",0.21374
"1001","10029_2014_6",0.21374
"1002","10029_2014_7",0.21374
"1003","10029_2014_6",0.21374
"1004","10029_2014_7",0.21374
"1005","10029_2014_6",0.21374
"1006","10029_2014_7",0.21374
"1007","10029_2014_6",0.21374
"1008","10029_2014_7",0.21374
"1009","10029_2014_6",0.21374
"1010","10029_2014_7",0.21374
"1011","10029_2014_6",0.21374
"1012","10029_2014_7",0.21374
"1013","10029_2014_6",0.21374
"1014","10029_2014_7",0.21374
"1015","10029_2014_6",0.21374
"1016","10029_2014_7",0.21374
"1017","10029_2014_6",0.21374
"1018","10029_2014_7",0.21374
"1019","10029_2014_6",0.21374
"1020","10029_2014_7",0.21374
"1021","10029_2014_6",0.21374
"1022","10029_2014_7",0.21374
"1023","10029_2014_6",0.21374
"1024","10029_2014_7",0.21374
"1025","10029_2014_6",0.21374
"1026","10029_2014_7",0.21374
"1027","10029_2014_6",0.21374
"1028","10029_2014_7",0.21374
"1029","10029_2014_6",0.21374
"1030","10029_2014_7",0.21374
"1031","10029_2014_6",0.21374
"1032","10029_2014_7",0.21374
"1033","10029_2014_6",0.21374
"1034","10029_2014_7",0.21374
"1035","10029_2014_6",0.21374
"1036","10029_2014_7",0.21374
"1037","10029_2014_6",0.21374
"1038","10029_2014_7",0.21374
"1039","10029_2014_6",0.21374
"1040","10029_2014_7",0.21374
"1041","10029_2014_6",0.21374
"1042","10029_2014_7",0.21374
"1043","10029_2014_6",0.21374
"1044","10029_2014_7",0.21374
"1045","10029_2014_6",0.21374
"1046","10029_2014_7",0.21374
"1047","10029_2014_6",0.21374
"1048","10029_2014_7",0.21374
"1049","10029_2014_6",0.21374
"1050","10029_2014_7",0.21374
"1051","10029_2014_6",0.21374
"1052","10029_2014_7",0.21374
"1053","10029_2014_6",0.21374
"1054","10029_2014_7",0.21374
"1055","10029_2014_6",0.21374
"1056","10029_2014_7",0.21374
"1057","10029_2014_6",0.21374
"1058","10029_2014_7",0.21374
"1059","10029_2014_6",0.21374
"1060","10029_2014_7",0.21374
"1061","10029_2014_6",0.21374
"1062","10029_2014_7",0.21374
"1063","10029_2014_6",0.21374
"1064","10029_2014_7",0.21374
"1065","10029_2014_6",0.21374
"1066","10029_2014_7",0.21374
"1067","10029_2014_6",0.21374
"1068","10029_2014_7",0.21374
"1069","10029_2014_6",0.21374
"1070","10029_2014_7",0.21374
"1071","10029_2014_6",0.21374
"1072","10029_2014_7",0.21374
"1073","10029_2014_6",0.21374
"1074","10029_2014_7",0.21374
"1075","10029_2014_6",0.21374
"1076","10029_2014_7",0.21374
"1077","10029_2014_6",0.21374
"1078","10029_2014_7",0.21374
"1079","10029_2014_6",0.21374
"1080","10029_2014_7",0.21374
"1081","10029_2014_6",0.21374
"1082","10029_2014_7",0.21374
"1083","10029_2014_6",0.21374
"1084","10029_2014_7",0.21374
"1085","10029_2014_6",0.21374
"1086","10029_2014_7",0.21374
"1087","10029_2014_6",0.21374
"1088","10029_2014_7",0.21374
"1089","10029_2014_6",0.21374
"1090","10029_2014_7",0.21374
"1091","10029_2014_6",0.21374
"1092","10029_2014_7",0.21374
"1093","10029_2014_6",0.21374
"1094","10029_2014_7",0.21374
"1095","10029_2014_6",0.21374
"1096","10029_2014_7",0.21374
"1097","10029_2014_6",0.21374
"1098","10029_2014_7",0.21374
"1099","10029_2014_6",0.21374
"1100","10029_2014_7",0.21374
"1101","10029_2014_6",0.21374
"1102","10029_2014_7",0.21374
"1103","10029_2014_6",0.21374
"1104","10029_2014_7",0.21374
"1105","10029_2014_6",0.21374
"1106","10029_2014_7",0.21374
"1107","10029_2014_6",0.21374
"1108","10029_2014_7",0.21374
"1109","10029_2014_6",0.21374
"1110","10029_2014_7",0.21374
"1111","10029_2014_6",0.21374
"1112","10029_2014_7",0.21374
"1113","10029_2014_6",0.21374
"1114","10029_2014_7",0.21374
"1115","10029_2014_6",0.21374
"1116","10029_2014_7",0.21374
"1117","10029_2014_6",0.21374
"1118","10029_2014_7",0.21374
"1119","10029_2014_6",0.21374
"1120","10029_2014_7",0.21374
"1121","10029_2014_6",0.21374
"1122","10029_2014_7",0.21374
"1123","10029_2014_6",0.21374
"1124","10029_2014_7",0.21374
"1125","10029_2014_6",0.21374
"1126","10029_2014_7",0.21374
"1127","10029_2014_6",0.21374
"1128","10029_2014_7",0.21374
"1129","10029_2014_6",0.21374
"1130","10029_2014_7",0.21374
"1131","10029_2014_6",0.21374
"1132","10029_2014_7",0.21374
"1133","10029_2014_6",0.21374
"1134","10029_2014_7",0.21374
"1135","10029_2014_6",0.21374
"1136","10029_2014_7",0.21374
"1137","10029_2014_6",0.21374
"1138","10029_2014_7",0.21374
"1139","10029_2014_6",0.21374
"1140","10029_2014_7",0.21374
"1141","10029_2014_6",0.21374
"1142","10029_2014_7",0.21374
"1143","10029_2014_6",0.21374
"1144","10029_2014_7",0.21374
"1145","10029_2014_6",0.21374
"1146","10029_2014_7",0.21374
"1147","10029_2014_6",0.21374
"1148","10029_2014_7",0.21374
"1149","10029_2014_6",0.21374
"1150","10029_2014_7",0.21374
"1151","10029_2014_6",0.21374
"1152","10029_2014_7",0.21374
"1153","10029_2014_6",0.21374
"1154","10029_2014_7",0.21374
"1155","10029_2014_6",0.21374
"1156","10029_2014_7",0.21374
"1157","10029_2014_6",0.21374
"1158","10029_2014_7",0.21374
"1159","10029_2014_6",0.21374
"1160","10029_2014_7",0.21374
"1161","10029_2014_6",0.21374
"1162","10029_2014_7",0.21374
"1163","10029_2014_6",0.21374
"1164","10029_2014_7",0.21374
"1165","10029_2014_6",0.21374
"1166","10029_2014_7",0.21374
"1167","10029_2014_6",0.21374
"1168","10029_2014_7",0.21374
"1169","10029_2014_6",0.21374
"1170","10029_2014_7",0.21374
"1171","10029_2014_6",0.21374
"1172","10029_2014_7",0.21374
"1173","10029_2014_6",0.21374
"1174","10029_2014_7",0.21374
"1175","10029_2014_6",0.21374
"1176","10029_2014_7",0.21374
"1177","10029_2014_6",0.21374
"1178","10029_2014_7",0.21374
"1179","10029_2014_6",0.21374
"1180","10029_2014_7",0.21374
"1181","10029_2014_6",0.21374
"1182","10029_2014_7",0.21374
"1183","10029_2014_6",0.21374
"1184","10029_2014_7",0.21374
"1185","10029_2014_6",0.21374
"1186","10029_2014_7",0.21374
"1187","10029_2014_6",0.21374
"1188","10029_2014_7",0.21374
"1189","10029_2014_6",0.21374
"1190","10029_2014_7",0.21374
"1191","10029_2014_6",0.21374
"1192","10029_2014_7",0.21374
"1193","10029_2014_6",0.21374
"1194","10029_2014_7",0.21374
"1195","10029_2014_6",0.21374
"1196","10029_2014_7",0.21374
"1197","10029_2014_6",0.21374
"1198","10029_2014_7",0.21374
"1199","10029_2014_6",0.21374
"1200","10029_2014_7",0.21374
"1201","10029_2014_6",0.21374
"1202","10029_2014_7",0.21374
"1203","10029_2014_6",0.21374
"1204","10029_2014_7",0.21374
"1205","10029_2014_6",0.21374
"1206","10029_2014_7",0.21374
"1207","10029_2014_6",0.21374
"1208","10029_2014_7",0.21374
"1209","10029_2014_6",0.21374
"1210","10029_2014_7",0.21374
"1211","10029_2014_6",0.21374
"1212","10029_2014_7",0.21374
"1213","10029_2014_6",0.21374
"1214","10029_2014_7",0.21374
"1215","10029_2014_6",0.21374
"1216","10029_2014_7",0.21374
"1217","10029_2014_6",0.21374
"1218","10029_2014_7",0.21374
"1219","10029_2014_6",0.21374
"1220","10029_2014_7",0.21374
"1221","10029_2014_6",0.21374
"1222","10029_2014_7",0.21374
"1223","10029_2014_6",0.21374
"1224","10029_2014_7",0.21374
"1225","10029_2014_6",0.21374
"1226","10029_2014_7",0.21374
"1227","10029_2014_6",0.21374
"1228","10029_2014_7",0.21374
"1229","10029_2014_6",0.21374
"1230","10029_2014_7",0.21374
"1231","10029_2014_6",0.21374
"1232","10029_2014_7",0.21374
"1233","10029_2014_6",0.21374
"1234","10029_2014_7",0.21374
"1235","10029_2014_6",0.21374
"1236","10029_2014_7",0.21374
"1237","10029_2014_6",0.21374
"1238","10029_2014_7",0.21374
"1239","10029_2014_6",0.21374
"1240","10029_2014_7",0.21374
"1241","10029_2014_6",0.21374
"1242","10029_2014_7",0.21374
"1243","10029_2014_6",0.21374
"1244","10029_2014_7",0.21374
"1245","10029_2014_6",0.21374
"1246","10029_2014_7",0.21374
"1247","10029_2014_6",0.21374
"1248","10029_2014_7",0.21374
"1249","10029_2014_6",0.21374
"1250","10029_2014_7",0.21374
"1251","10029_2014_6",0.21374
"1252","10029_2014_7",0.21374
"1253","10029_2014_6",0.21374
"1254","10029_2014_7",0.21374
"1255","10029_2014_6",0.21374
"1256","10029_2014_7",0.21374
"1257","10029_2014_6",0.21374
"1258","10029_2014_7",0.21374
"1259","10029_2014_6",0.21374
"1260","10029_2014_7",0.21374
"1261","10029_2014_6",0.21374
"1262","10029_2014_7",0.21374
"1263","10029_2014_6",0.21374
"1264","10029_2014_7",0.21374
"1265","10029_2014_6",0.21374
"1266","10029_2014_7",0.21374
"1267","10029_2014_6",0.21374
"1268","10029_2014_7",0.21374
"1269","10029_2014_6",0.21374
"1270","10029_2014_7",0.21374
"1271","10029_2014_6",0.21374
"1272","10029_2014_7",0.21374
"1273","10029_2014_6",0.21374
"1274","10029_2014_7",0.21374
"1275","10029_2014_6",0.21374
"1276","10029_2014_7",0.21374
"1277","10029_2014_6",0.21374
"1278","10029_2014_7",0.21374
"1279","10029_2014_6",0.21374
"1280","10029_2014_7",0.21374
"1281","10029_2014_6",0.21374
"1282","10029_2014_7",0.21374
"1283","10029_2014_6",0.21374
"1284","10029_2014_7",0.21374
"1285","10029_2014_6",0.21374
"1286","10029_2014_7",0.21374
"1287","10029_2014_6",0.21374
"1288","10029_2014_7",0.21374
"1289","10029_2014_6",0.21374
"1290","10029_2014_7",0.21374
"1291","10029_2014_6",0.21374
"1292","10029_2014_7",0.21374
"1293","10029_2014_6",0.21374
"1294","10029_2014_7",0.21374
"1295","10029_2014_6",0.21374
"1296","10029_2014_7",0.21374
"1297","10029_2014_6",0.21374
"1298","10029_2014_7",0.21374
"1299","10029_2014_6",0.21374
"1300","10029_2014_7",0.21374
"1301","10029_2014_6",0.21374
"1302","10029_2014_7",0.21374
"1303","10029_2014_6",0.21374
"1304","10029_2014_7",0.21374
"1305","10029_2014_6",0.21374
"1306","10029_2014_7",0.21374
"1307","10029_2014_6",0.21374
"1308","10029_2014_7",0.21374
"1309","10029_2014_6",0.21374
"1310","10029_2014_7",0.21374
"1311","10029_2014_6",0.21374
"1312","10029_2014_7",0.21374
"1313","10029_2014_6",0.21374
"1314","10029_2014_7",0.21374
"1315","10029_2014_6",0.21374
"1316","10029_2014_7",0.21374
"1317","10029_2014_6",0.21374
"1318","10029_2014_7",0.21374
"1319","10029_2014_6",0.21374
"1320","10029_2014_7",0.21374
"1321","10029_2014_6",0.21374
"1322","10029_2014_7",0.21374
"1323","10029_2014_6",0.21374
"1324","10029_2014_7",0.21374
"1325","10029_2014_6",0.21374
"1326","10029_2014_7",0.21374
"1327","10029_2014_6",0.21374
"1328","10029_2014_7",0.21374
"1329","10029_2014_6",0.21374
"1330","10029_2014_7",0.21374
"1331","10029_2014_6",0.21374
"1332","10029_2014_7",0.21374
"1333","10029_2014_6",0.21374
"1334","10029_2014_7",0.21374
"1335","10029_2014_6",0.21374
"1336","10029_2014_7",0.21374
"1337","10029_2014_6",0.21374
"1338","10029_2014_7",0.21374
"1339","10029_2014_6",0.21374
"1340","10029_2014_7",0.21374
"1341","10029_2014_6",0.21374
"1342","10029_2014_7",0.21374
"1343","10029_2014_6",0.21374
"1344","10029_2014_7",0.21374
"1345","10029_2014_6",0.21374
"1346","10029_2014_7",0.21374
"1347","10029_2014_6",0.21374
"1348","10029_2014_7",0.21374
"1349","10029_2014_6",0.21374
"1350","10029_2014_7",0.21374
"1351","10029_2014_6",0.21374
"1352","10029_2014_7",0.21374
"1353","10029_2014_6",0.21374
"1354","10029_2014_7",0.21374
"1355","10029_2014_6",0.21374
"1356","10029_2014_7",0.21374
"1357","10029_2014_6",0.21374
"1358","10029_2014_7",0.21374
"1359","10029_2014_6",0.21374
"1360","10029_2014_7",0.21374
"1361","10029_2014_6",0.21374
"1362","10029_2014_7",0.21374
"1363","10029_2014_6",0.21374
"1364","10029_2014_7",0.21374
"1365","10029_2014_6",0.21374
"1366","10029_2014_7",0.21374
"1367","10029_2014_6",0.21374
"1368","10029_2014_7",0.21374
"1369","10029_2014_6",0.21374
"1370","10029_2014_7",0.21374
"1371","10029_2014_6",0.21374
"1372","10029_2014_7",0.21374
"1373","10029_2014_6",0.21374
"1374","10029_2014_7",0.21374
"1375","10029_2014_6",0.21374
"1376","10029_2014_7",0.21374
"1377","10029_2014_6",0.21374
"1378","10029_2014_7",0.21374
"1379","10029_2014_6",0.21374
"1380","10029_2014_7",0.21374
"1381","10029_2014_6",0.21374
"1382","10029_2014_7",0.21374
"1383","10029_2014_6",0.21374
"1384","10029_2014_7",0.21374
"1385","10029_2014_6",0.21374
"1386","10029_2014_7",0.21374
"1387","10029_2014_6",0.21374
"1388","10029_2014_7",0.21374
"1389","10029_2014_6",0.21374
"1390","10029_2014_7",0.21374
"1391","10029_2014_6",0.21374
"1392","10029_2014_7",0.21374
"1393","10029_2014_6",0.21374
"1394","10029_2014_7",0.21374
"1395","10029_2014_6",0.21374
"1396","10029_2014_7",0.21374
"1397","10029_2014_6",0.21374
"1398","10029_2014_7",0.21374
"1399","10029_2014_6",0.21374
"1400","10029_2014_7",0.21374
"1401","10029_2014_6",0.21374
"1402","10029_2014_7",0.21374
"1403","10029_2014_6",0.21374
"1404","10029_2014_7",0.21374
"1405","10029_2014_6",0.21374
"1406","10029_2014_7",0.21374
"1407","10029_2014_6",0.21374
"1408","10029_2014_7",0.21374
"1409","10029_2014_6",0.21374
"1410","10029_2014_7",0.21374
"1411","10029_2014_6",0.21374
"1412","10029_2014_7",0.21374
"1413","10029_2014_6",0.21374
"1414","10029_2014_7",0.21374
"1415","10029_2014_6",0.21374
"1416","10029_2014_7",0.21374
"1417","10029_2014_6",0.21374
"1418","10029_2014_7",0.21374
"1419","10029_2014_6",0.21374
"1420","10029_2014_7",0.21374
"1421","10029_2014_6",0.21374
"1422","10029_2014_7",0.21374
"1423","10029_2014_6",0.21374
"1424","10029_2014_7",0.21374
"1425","10029_2014_6",0.21374
"1426","10029_2014_7",0.21374
"1427","10029_2014_6",0.21374
"1428","10029_2014_7",0.21374
"1429","10029_2014_6",0.21374
"1430","10029_2014_7",0.21374
"1431","10029_2014_6",0.21374
"1432","10029_2014_7",0.21374
"1433","10029_2014_6",0.21374
"1434","10029_2014_7",0.21374
"1435","10029_2014_6",0.21374
"1436","10029_2014_7",0.21374
"1437","10029_2014_6",0.21374
"1438","10029_2014_7",0.21374
"1439","10029_2014_6",0.21374
"1440","10029_2014_7",0.21374
"1441","10029_2014_6",0.21374
"1442","10029_2014_7",0.21374
"1443","10029_2014_6",0.21374
"1444","10029_2014_7",0.21374
"1445","10029_2014_6",0.21374
"1446","10029_2014_7",0.21374
"1447","10029_2014_6",0.21374
"1448","10029_2014_7",0.21374
"1449","10029_2014_6",0.21374
"1450","10029_2014_7",0.21374
"1451","10029_2014_6",0.21374
"1452","10029_2014_7",0.21374
"1453","10029_2014_6",0.21374
"1454","10029_2014_7",0.21374
"1455","10029_2014_6",0.21374
"1456","10029_2014_7",0.21374
"1457","10029_2014_6",0.21374
"1458","10029_2014_7",0.21374
"1459","10029_2014_6",0.21374
"1460","10029_2014_7",0.21374
"1461","10029_2014_6",0.21374
"1462","10029_2014_7",0.21374
"1463","10029_2014_6",0.21374
"1464","10029_2014_7",0.21374
"1465","10029_2014_6",0.21374
"1466","10029_2014_7",0.21374
"1467","10029_2014_6",0.21374
"1468","10029_2014_7",0.21374
"1469","10029_2014_6",0.21374
"1470","10029_2014_7",0.21374
"1471","10029_2014_6",0.21374
"1472","10029_2014_7",0.21374
"1473","10029_2014_6",0.21374
"1474","10029_2014_7",0.21374
"1475","10029_2014_6",0.21374
"1476","10029_2014_7",0.21374
"1477","10029_2014_6",0.21374
"1478","10029_2014_7",0.21374
"1479","10029_2014_6",0.21374
"1480","10029_2014_7",0.21374
"1481","10029_2014_6",0.21374
"1482","10029_2014_7",0.21374
"1483","10029_2014_6",0.21374
"1484","10029_2014_7",0.21374
"1485","10029_2014_6",0.21374
"1486","10029_2014_7",0.21374
"1487","10029_2014_6",0.21374
"1488","10029_2014_7",0.21374
"1489","10029_2014_6",0.21374
"1490","10029_2014_7",0.21374
"1491","10029_2014_6",0.21374
"1492","10029_2014_7",0.21374
"1493","10029_2014_6",0.21374
"1494","10029_2014_7",0.21374
"1495","10029_2014_6",0.21374
"1496","10029_2014_7",0.21374
"1497","10029_2014_6",0.21374
"1498","10029_2014_7",0.21374
"1499","10029_2014_6",0.21374
"1500","10029_2014_7",0.21374
"1501","10029_2014_6",0.21374
"1502","10029_2014_7",0.21374
"1503","10029_2014_6",0.21374
"1504","10029_2014_7",0.21374
"1505","10029_2014_6",0.21374
"1506","10029_2014_7",0.21374
"1507","10029_2014_6",0.21374
"1508","10029_2014_7",0.21374
"1509","10029_2014_6",0.21374
"1510","10029_2014_7",0.21374
"1511","10029_2014_6",0.21374
"1512","10029_2014_7",0.21374
"1513","10029_2014_6",0.21374
"1514","10029_2014_7",0.21374
"1515","10029_2014_6",0.21374
"1516","10029_2014_7",0.21374
"1517","10029_2014_6",0.21374
"1518","10029_2014_7",0.21374
"1519","10029_2014_6",0.21374
"1520","10029_2014_7",0.21374
"1521","10029_2014_6",0.21374
"1522","10029_2014_7",0.21374
"1523","10029_2014_6",0.21374
"1524","10029_2014_7",0.21374
"1525","10029_2014_6",0.21374
"1526","10029_2014_7",0.21374
"1527","10029_2014_6",0.21374
"1528","10029_2014_7",0.21374
"1529","10029_2014_6",0.21374
"1530","10029_2014_7",0.21374
"1531","10029_2014_6",0.21374
"1532","10029_2014_7",0.21374
"1533","10029_2014_6",0.21374
"1534","10029_2014_7",0.21374
"1535","10029_2014_6",0.21374
"1536","10029_2014_7",0.21374
"1537","10029_2014_6",0.21374
"1538","10029_2014_7",0.21374
"1539","10029_2014_6",0.21374
"1540","10029_2014_7",0.21374
"1541","10029_2014_6",0.21374
"1542","10029_2014_7",0.21374
"1543","10029_2014_6",0.21374
"1544","10029_2014_7",0.21374
"1545","10029_2014_6",0.21374
"1546","10029_2014_7",0.21374
"1547","10029_2014_6",0.21374
"1548","10029_2014_7",0.21374
"1549","10029_2014_6",0.21374
"1550","10029_2014_7",0.21374
"1551","10029_2014_6",0.21374
"1552","10029_2014_7",0.21374
"1553","10029_2014_6",0.21374
"1554","10029_2014_7",0.21374
"1555","10029_2014_6",0.21374
"1556","10029_2014_7",0.21374
"1557","10029_2014_6",0.21374
"1558","10029_2014_7",0.21374
"1559","10029_2014_6",0.21374
"1560","10029_2014_7",0.21374
"1561","10029_2014_6",0.21374
"1562","10029_2014_7",0.21374
"1563","10029_2014_6",0.21374
"1564","10029_2014_7",0.21374
"1565","10029_2014_6",0.21374
"1566","10029_2014_7",0.21374
"1567","10029_2014_6",0.21374
"1568","10029_2014_7",0.21374
"1569","10029_2014_6",0.21374
"1570","10029_2014_7",0.21374
"1571","10029_2014_6",0.21374
"1572","10029_2014_7",0.21374
"1573","10029_2014_6",0.21374
"1574","10029_2014_7",0.21374
"1575","10029_2014_6",0.21374
"1576","10029_2014_7",0.21374
"1577","10029_2014_6",0.21374
"1578","10029_2014_7",0.21374
"1579","10029_2014_6",0.21374
"1580","10029_2014_7",0.21374
"1581","10029_2014_6",0.21374
"1582","10029_2014_7",0.21374
"1583","10029_2014_6",0.21374
"1584","10029_2014_7",0.21374
"1585","10029_2014_6",0.21374
"1586","10029_2014_7",0.21374
"1587","10029_2014_6",0.21374
"1588","10029_2014_7",0.21374
"1589","10029_2014_6",0.21374
"1590","10029_2014_7",0.21374
"1591","10029_2014_6",0.21374
"1592","10029_2014_7",0.21374
"1593","10029_2014_6",0.21374
"1594","10029_2014_7",0.21374
"1595","10029_2014_6",0.21374
"1596","10029_2014_7",0.21374
"1597","10029_2014_6",0.21374
"1598","10029_2014_7",0.21374
"1599","10029_2014_6",0.21374
"1600","10029_2014_7",0.21374
"1601","10029_2014_6",0.21374
"1602","10029_2014_7",0.21374
"1603","10029_2014_6",0.21374
"1604","10029_2014_7",0.21374
"1605","10029_2014_6",0.21374
"1606","10029_2014_7",0.21374
"1607","10029_2014_6",0.21374
"1608","10029_2014_7",0.21374
"1609","10029_2014_6",0.21374
"1610","10029_2014_7",0.21374
"1611","10029_2014_6",0.21374
"1612","10029_2014_7",0.21374
"1613","10029_2014_6",0.21374
"1614","10029_2014_7",0.21374
"1615","10029_2014_6",0.21374
"1616","10029_2014_7",0.21374
"1617","10029_2014_6",0.21374
"1618","10029_2014_7",0.21374
"1619","10029_2014_6",0.21374
"1620","10029_2014_7",0.21374
"1621","10029_2014_6",0.21374
"1622","10029_2014_7",0.21374
"1623","10029_2014_6",0.21374
"1624","10029_2014_7",0.21374
"1625","10029_2014_6",0.21374
"1626","10029_2014_7",0.21374
"1627","10029_2014_6",0.21374
"1628","10029_2014_7",0.21374
"1629","10029_2014_6",0.21374
"1630","10029_2014_7",0.21374
"1631","10029_2014_6",0.21374
"1632","10029_2014_7",0.21374
"1633","10029_2014_6",0.21374
"1634","10029_2014_7",0.21374
"1635","10029_2014_6",0.21374
"1636","10029_2014_7",0.21374
"1637","10029_2014_6",0.21374
"1638","10029_2014_7",0.21374
"1639","10029_2014_6",0.21374
"1640","10029_2014_7",0.21374
"1641","10029_2014_6",0.21374
"1642","10029_2014_7",0.21374
"1643","10029_2014_6",0.21374
"1644","10029_2014_7",0.21374
"1645","10029_2014_6",0.21374
"1646","10029_2014_7",0.21374
"1647","10029_2014_6",0.21374
"1648","10029_2014_7",0.21374
"1649","10029_2014_6",0.21374
"1650","10029_2014_7",0.21374
"1651","10029_2014_6",0.21374
"1652","10029_2014_7",0.21374
"1653","10029_2014_6",0.21374
"1654","10029_2014_7",0.21374
"1655","10029_2014_6",0.21374
"1656","10029_2014_7",0.21374
"1657","10029_2014_6",0.21374
"1658","10029_2014_7",0.21374
"1659","10029_2014_6",0.21374
"1660","10029_2014_7",0.21374
"1661","10029_2014_6",0.21374
"1662","10029_2014_7",0.21374
"1663","10029_2014_6",0.21374
"1664","10029_2014_7",0.21374
"1665","10029_2014_6",0.21374
"1666","10029_2014_7",0.21374
"1667","10029_2014_6",0.21374
"1668","10029_2014_7",0.21374
"1669","10029_2014_6",0.21374
"1670","10029_2014_7",0.21374
"1671","10029_2014_6",0.21374
"1672","10029_2014_7",0.21374
"1673","10029_2014_6",0.21374
"1674","10029_2014_7",0.21374
"1675","10029_2014_6",0.21374
"1676","10029_2014_7",0.21374
"1677","10029_2014_6",0.21374
"1678","10029_2014_7",0.21374
"1679","10029_2014_6",0.21374
"1680","10029_2014_7",0.21374
"1681","10029_2014_6",0.21374
"1682","10029_2014_7",0.21374
"1683","10029_2014_6",0.21374
"1684","10029_2014_7",0.21374
"1685","10029_2014_6",0.21374
"1686","10029_2014_7",0.21374
"1687","10029_2014_6",0.21374
"1688","10029_2014_7",0.21374
"1689","10029_2014_6",0.21374
"1690","10029_2014_7",0.21374
"1691","10029_2014_6",0.21374
"1692","10029_2014_7",0.21374
"1693","10029_2014_6",0.21374
"1694","10029_2014_7",0.21374
"1695","10029_2014_6",0.21374
"1696","10029_2014_7",0.21374
"1697","10029_2014_6",0.21374
"1698","10029_2014_7",0.21374
"1699","10029_2014_6",0.21374
"1700","10029_2014_7",0.21374
"1701","10029_2014_6",0.21374
"1702","10029_2014_7",0.21374
"1703","10029_2014_6",0.21374
